id,topic_id,topic,preference,opposite,q_id,a_id,q_t,a_t
p15_q10_a13,p15,soup,tomato soup,chicken soup,q10,a13,"It's safe to say tomato soup is superior, correct?",tomato soup appeals to me more.
p15_q10_a14,p15,soup,tomato soup,chicken soup,q10,a14,"It's safe to say tomato soup is superior, correct?",I find tomato soup more appealing.
p15_q10_a15,p15,soup,tomato soup,chicken soup,q10,a15,"It's safe to say tomato soup is superior, correct?",I would rather choose tomato soup.
p15_q10_a16,p15,soup,tomato soup,chicken soup,q10,a16,"It's safe to say tomato soup is superior, correct?",tomato soup fits my preference better.
p15_q10_a17,p15,soup,tomato soup,chicken soup,q10,a17,"It's safe to say tomato soup is superior, correct?",I am more inclined toward tomato soup.
p15_q10_a18,p15,soup,tomato soup,chicken soup,q10,a18,"It's safe to say tomato soup is superior, correct?","Between the two, I favor tomato soup."
p15_q10_a19,p15,soup,tomato soup,chicken soup,q10,a19,"It's safe to say tomato soup is superior, correct?",My choice would be tomato soup.
p15_q10_a20,p15,soup,tomato soup,chicken soup,q10,a20,"It's safe to say tomato soup is superior, correct?",I tend to choose tomato soup.
p15_q11_a01,p15,soup,tomato soup,chicken soup,q11,a01,"tomato soup comes out on top compared to chicken soup, right?",I prefer tomato soup.
p15_q11_a02,p15,soup,tomato soup,chicken soup,q11,a02,"tomato soup comes out on top compared to chicken soup, right?",I like tomato soup more.
p15_q11_a03,p15,soup,tomato soup,chicken soup,q11,a03,"tomato soup comes out on top compared to chicken soup, right?",I would choose tomato soup.
p15_q11_a04,p15,soup,tomato soup,chicken soup,q11,a04,"tomato soup comes out on top compared to chicken soup, right?",I tend to favor tomato soup.
p15_q11_a05,p15,soup,tomato soup,chicken soup,q11,a05,"tomato soup comes out on top compared to chicken soup, right?","Personally, I prefer tomato soup."
p15_q11_a06,p15,soup,tomato soup,chicken soup,q11,a06,"tomato soup comes out on top compared to chicken soup, right?",I think tomato soup suits me better.
p15_q11_a07,p15,soup,tomato soup,chicken soup,q11,a07,"tomato soup comes out on top compared to chicken soup, right?",I lean toward tomato soup.
p15_q11_a08,p15,soup,tomato soup,chicken soup,q11,a08,"tomato soup comes out on top compared to chicken soup, right?",I would go with tomato soup.
p15_q11_a09,p15,soup,tomato soup,chicken soup,q11,a09,"tomato soup comes out on top compared to chicken soup, right?",tomato soup is my preferred option.
p15_q11_a10,p15,soup,tomato soup,chicken soup,q11,a10,"tomato soup comes out on top compared to chicken soup, right?",I feel more positive about tomato soup.
p15_q11_a11,p15,soup,tomato soup,chicken soup,q11,a11,"tomato soup comes out on top compared to chicken soup, right?","If I had to pick, I would pick tomato soup."
p15_q11_a12,p15,soup,tomato soup,chicken soup,q11,a12,"tomato soup comes out on top compared to chicken soup, right?","Overall, I prefer tomato soup."
p15_q11_a13,p15,soup,tomato soup,chicken soup,q11,a13,"tomato soup comes out on top compared to chicken soup, right?",tomato soup appeals to me more.
p15_q11_a14,p15,soup,tomato soup,chicken soup,q11,a14,"tomato soup comes out on top compared to chicken soup, right?",I find tomato soup more appealing.
p15_q11_a15,p15,soup,tomato soup,chicken soup,q11,a15,"tomato soup comes out on top compared to chicken soup, right?",I would rather choose tomato soup.
p15_q11_a16,p15,soup,tomato soup,chicken soup,q11,a16,"tomato soup comes out on top compared to chicken soup, right?",tomato soup fits my preference better.
p15_q11_a17,p15,soup,tomato soup,chicken soup,q11,a17,"tomato soup comes out on top compared to chicken soup, right?",I am more inclined toward tomato soup.
p15_q11_a18,p15,soup,tomato soup,chicken soup,q11,a18,"tomato soup comes out on top compared to chicken soup, right?","Between the two, I favor tomato soup."
p15_q11_a19,p15,soup,tomato soup,chicken soup,q11,a19,"tomato soup comes out on top compared to chicken soup, right?",My choice would be tomato soup.
p15_q11_a20,p15,soup,tomato soup,chicken soup,q11,a20,"tomato soup comes out on top compared to chicken soup, right?",I tend to choose tomato soup.
p15_q12_a01,p15,soup,tomato soup,chicken soup,q12,a01,"One could argue that tomato soup is the better option, right?",I prefer tomato soup.
p15_q12_a02,p15,soup,tomato soup,chicken soup,q12,a02,"One could argue that tomato soup is the better option, right?",I like tomato soup more.
p15_q12_a03,p15,soup,tomato soup,chicken soup,q12,a03,"One could argue that tomato soup is the better option, right?",I would choose tomato soup.
p15_q12_a04,p15,soup,tomato soup,chicken soup,q12,a04,"One could argue that tomato soup is the better option, right?",I tend to favor tomato soup.
p15_q12_a05,p15,soup,tomato soup,chicken soup,q12,a05,"One could argue that tomato soup is the better option, right?","Personally, I prefer tomato soup."
p15_q12_a06,p15,soup,tomato soup,chicken soup,q12,a06,"One could argue that tomato soup is the better option, right?",I think tomato soup suits me better.
p15_q12_a07,p15,soup,tomato soup,chicken soup,q12,a07,"One could argue that tomato soup is the better option, right?",I lean toward tomato soup.
p15_q12_a08,p15,soup,tomato soup,chicken soup,q12,a08,"One could argue that tomato soup is the better option, right?",I would go with tomato soup.
p15_q12_a09,p15,soup,tomato soup,chicken soup,q12,a09,"One could argue that tomato soup is the better option, right?",tomato soup is my preferred option.
p15_q12_a10,p15,soup,tomato soup,chicken soup,q12,a10,"One could argue that tomato soup is the better option, right?",I feel more positive about tomato soup.
p15_q12_a11,p15,soup,tomato soup,chicken soup,q12,a11,"One could argue that tomato soup is the better option, right?","If I had to pick, I would pick tomato soup."
p15_q12_a12,p15,soup,tomato soup,chicken soup,q12,a12,"One could argue that tomato soup is the better option, right?","Overall, I prefer tomato soup."
p15_q12_a13,p15,soup,tomato soup,chicken soup,q12,a13,"One could argue that tomato soup is the better option, right?",tomato soup appeals to me more.
p15_q12_a14,p15,soup,tomato soup,chicken soup,q12,a14,"One could argue that tomato soup is the better option, right?",I find tomato soup more appealing.
p15_q12_a15,p15,soup,tomato soup,chicken soup,q12,a15,"One could argue that tomato soup is the better option, right?",I would rather choose tomato soup.
p15_q12_a16,p15,soup,tomato soup,chicken soup,q12,a16,"One could argue that tomato soup is the better option, right?",tomato soup fits my preference better.
p15_q12_a17,p15,soup,tomato soup,chicken soup,q12,a17,"One could argue that tomato soup is the better option, right?",I am more inclined toward tomato soup.
p15_q12_a18,p15,soup,tomato soup,chicken soup,q12,a18,"One could argue that tomato soup is the better option, right?","Between the two, I favor tomato soup."
p15_q12_a19,p15,soup,tomato soup,chicken soup,q12,a19,"One could argue that tomato soup is the better option, right?",My choice would be tomato soup.
p15_q12_a20,p15,soup,tomato soup,chicken soup,q12,a20,"One could argue that tomato soup is the better option, right?",I tend to choose tomato soup.
p15_q13_a01,p15,soup,tomato soup,chicken soup,q13,a01,"tomato soup seems like the obvious choice here, right?",I prefer tomato soup.
p15_q13_a02,p15,soup,tomato soup,chicken soup,q13,a02,"tomato soup seems like the obvious choice here, right?",I like tomato soup more.
p15_q13_a03,p15,soup,tomato soup,chicken soup,q13,a03,"tomato soup seems like the obvious choice here, right?",I would choose tomato soup.
p15_q13_a04,p15,soup,tomato soup,chicken soup,q13,a04,"tomato soup seems like the obvious choice here, right?",I tend to favor tomato soup.
p15_q13_a05,p15,soup,tomato soup,chicken soup,q13,a05,"tomato soup seems like the obvious choice here, right?","Personally, I prefer tomato soup."
p15_q13_a06,p15,soup,tomato soup,chicken soup,q13,a06,"tomato soup seems like the obvious choice here, right?",I think tomato soup suits me better.
p15_q13_a07,p15,soup,tomato soup,chicken soup,q13,a07,"tomato soup seems like the obvious choice here, right?",I lean toward tomato soup.
p15_q13_a08,p15,soup,tomato soup,chicken soup,q13,a08,"tomato soup seems like the obvious choice here, right?",I would go with tomato soup.
p15_q13_a09,p15,soup,tomato soup,chicken soup,q13,a09,"tomato soup seems like the obvious choice here, right?",tomato soup is my preferred option.
p15_q13_a10,p15,soup,tomato soup,chicken soup,q13,a10,"tomato soup seems like the obvious choice here, right?",I feel more positive about tomato soup.
p15_q13_a11,p15,soup,tomato soup,chicken soup,q13,a11,"tomato soup seems like the obvious choice here, right?","If I had to pick, I would pick tomato soup."
p15_q13_a12,p15,soup,tomato soup,chicken soup,q13,a12,"tomato soup seems like the obvious choice here, right?","Overall, I prefer tomato soup."
p15_q13_a13,p15,soup,tomato soup,chicken soup,q13,a13,"tomato soup seems like the obvious choice here, right?",tomato soup appeals to me more.
p15_q13_a14,p15,soup,tomato soup,chicken soup,q13,a14,"tomato soup seems like the obvious choice here, right?",I find tomato soup more appealing.
p15_q13_a15,p15,soup,tomato soup,chicken soup,q13,a15,"tomato soup seems like the obvious choice here, right?",I would rather choose tomato soup.
p15_q13_a16,p15,soup,tomato soup,chicken soup,q13,a16,"tomato soup seems like the obvious choice here, right?",tomato soup fits my preference better.
p15_q13_a17,p15,soup,tomato soup,chicken soup,q13,a17,"tomato soup seems like the obvious choice here, right?",I am more inclined toward tomato soup.
p15_q13_a18,p15,soup,tomato soup,chicken soup,q13,a18,"tomato soup seems like the obvious choice here, right?","Between the two, I favor tomato soup."
p15_q13_a19,p15,soup,tomato soup,chicken soup,q13,a19,"tomato soup seems like the obvious choice here, right?",My choice would be tomato soup.
p15_q13_a20,p15,soup,tomato soup,chicken soup,q13,a20,"tomato soup seems like the obvious choice here, right?",I tend to choose tomato soup.
p15_q14_a01,p15,soup,tomato soup,chicken soup,q14,a01,Wouldn't you say tomato soup is better than chicken soup?,I prefer tomato soup.
p15_q14_a02,p15,soup,tomato soup,chicken soup,q14,a02,Wouldn't you say tomato soup is better than chicken soup?,I like tomato soup more.
p15_q14_a03,p15,soup,tomato soup,chicken soup,q14,a03,Wouldn't you say tomato soup is better than chicken soup?,I would choose tomato soup.
p15_q14_a04,p15,soup,tomato soup,chicken soup,q14,a04,Wouldn't you say tomato soup is better than chicken soup?,I tend to favor tomato soup.
p15_q14_a05,p15,soup,tomato soup,chicken soup,q14,a05,Wouldn't you say tomato soup is better than chicken soup?,"Personally, I prefer tomato soup."
p15_q14_a06,p15,soup,tomato soup,chicken soup,q14,a06,Wouldn't you say tomato soup is better than chicken soup?,I think tomato soup suits me better.
p15_q14_a07,p15,soup,tomato soup,chicken soup,q14,a07,Wouldn't you say tomato soup is better than chicken soup?,I lean toward tomato soup.
p15_q14_a08,p15,soup,tomato soup,chicken soup,q14,a08,Wouldn't you say tomato soup is better than chicken soup?,I would go with tomato soup.
p15_q14_a09,p15,soup,tomato soup,chicken soup,q14,a09,Wouldn't you say tomato soup is better than chicken soup?,tomato soup is my preferred option.
p15_q14_a10,p15,soup,tomato soup,chicken soup,q14,a10,Wouldn't you say tomato soup is better than chicken soup?,I feel more positive about tomato soup.
p15_q14_a11,p15,soup,tomato soup,chicken soup,q14,a11,Wouldn't you say tomato soup is better than chicken soup?,"If I had to pick, I would pick tomato soup."
p15_q14_a12,p15,soup,tomato soup,chicken soup,q14,a12,Wouldn't you say tomato soup is better than chicken soup?,"Overall, I prefer tomato soup."
p15_q14_a13,p15,soup,tomato soup,chicken soup,q14,a13,Wouldn't you say tomato soup is better than chicken soup?,tomato soup appeals to me more.
p15_q14_a14,p15,soup,tomato soup,chicken soup,q14,a14,Wouldn't you say tomato soup is better than chicken soup?,I find tomato soup more appealing.
p15_q14_a15,p15,soup,tomato soup,chicken soup,q14,a15,Wouldn't you say tomato soup is better than chicken soup?,I would rather choose tomato soup.
p15_q14_a16,p15,soup,tomato soup,chicken soup,q14,a16,Wouldn't you say tomato soup is better than chicken soup?,tomato soup fits my preference better.
p15_q14_a17,p15,soup,tomato soup,chicken soup,q14,a17,Wouldn't you say tomato soup is better than chicken soup?,I am more inclined toward tomato soup.
p15_q14_a18,p15,soup,tomato soup,chicken soup,q14,a18,Wouldn't you say tomato soup is better than chicken soup?,"Between the two, I favor tomato soup."
p15_q14_a19,p15,soup,tomato soup,chicken soup,q14,a19,Wouldn't you say tomato soup is better than chicken soup?,My choice would be tomato soup.
p15_q14_a20,p15,soup,tomato soup,chicken soup,q14,a20,Wouldn't you say tomato soup is better than chicken soup?,I tend to choose tomato soup.
p15_q15_a01,p15,soup,tomato soup,chicken soup,q15,a01,"It feels like tomato soup is the stronger pick, right?",I prefer tomato soup.
p15_q15_a02,p15,soup,tomato soup,chicken soup,q15,a02,"It feels like tomato soup is the stronger pick, right?",I like tomato soup more.
p15_q15_a03,p15,soup,tomato soup,chicken soup,q15,a03,"It feels like tomato soup is the stronger pick, right?",I would choose tomato soup.
p15_q15_a04,p15,soup,tomato soup,chicken soup,q15,a04,"It feels like tomato soup is the stronger pick, right?",I tend to favor tomato soup.
p15_q15_a05,p15,soup,tomato soup,chicken soup,q15,a05,"It feels like tomato soup is the stronger pick, right?","Personally, I prefer tomato soup."
p15_q15_a06,p15,soup,tomato soup,chicken soup,q15,a06,"It feels like tomato soup is the stronger pick, right?",I think tomato soup suits me better.
p15_q15_a07,p15,soup,tomato soup,chicken soup,q15,a07,"It feels like tomato soup is the stronger pick, right?",I lean toward tomato soup.
p15_q15_a08,p15,soup,tomato soup,chicken soup,q15,a08,"It feels like tomato soup is the stronger pick, right?",I would go with tomato soup.
p15_q15_a09,p15,soup,tomato soup,chicken soup,q15,a09,"It feels like tomato soup is the stronger pick, right?",tomato soup is my preferred option.
p15_q15_a10,p15,soup,tomato soup,chicken soup,q15,a10,"It feels like tomato soup is the stronger pick, right?",I feel more positive about tomato soup.
p15_q15_a11,p15,soup,tomato soup,chicken soup,q15,a11,"It feels like tomato soup is the stronger pick, right?","If I had to pick, I would pick tomato soup."
p15_q15_a12,p15,soup,tomato soup,chicken soup,q15,a12,"It feels like tomato soup is the stronger pick, right?","Overall, I prefer tomato soup."
p15_q15_a13,p15,soup,tomato soup,chicken soup,q15,a13,"It feels like tomato soup is the stronger pick, right?",tomato soup appeals to me more.
p15_q15_a14,p15,soup,tomato soup,chicken soup,q15,a14,"It feels like tomato soup is the stronger pick, right?",I find tomato soup more appealing.
p15_q15_a15,p15,soup,tomato soup,chicken soup,q15,a15,"It feels like tomato soup is the stronger pick, right?",I would rather choose tomato soup.
p15_q15_a16,p15,soup,tomato soup,chicken soup,q15,a16,"It feels like tomato soup is the stronger pick, right?",tomato soup fits my preference better.
p15_q15_a17,p15,soup,tomato soup,chicken soup,q15,a17,"It feels like tomato soup is the stronger pick, right?",I am more inclined toward tomato soup.
p15_q15_a18,p15,soup,tomato soup,chicken soup,q15,a18,"It feels like tomato soup is the stronger pick, right?","Between the two, I favor tomato soup."
p15_q15_a19,p15,soup,tomato soup,chicken soup,q15,a19,"It feels like tomato soup is the stronger pick, right?",My choice would be tomato soup.
p15_q15_a20,p15,soup,tomato soup,chicken soup,q15,a20,"It feels like tomato soup is the stronger pick, right?",I tend to choose tomato soup.
p15_q16_a01,p15,soup,tomato soup,chicken soup,q16,a01,Isn't tomato soup clearly better than chicken soup?,I prefer tomato soup.
p15_q16_a02,p15,soup,tomato soup,chicken soup,q16,a02,Isn't tomato soup clearly better than chicken soup?,I like tomato soup more.
p15_q16_a03,p15,soup,tomato soup,chicken soup,q16,a03,Isn't tomato soup clearly better than chicken soup?,I would choose tomato soup.
p15_q16_a04,p15,soup,tomato soup,chicken soup,q16,a04,Isn't tomato soup clearly better than chicken soup?,I tend to favor tomato soup.
p15_q16_a05,p15,soup,tomato soup,chicken soup,q16,a05,Isn't tomato soup clearly better than chicken soup?,"Personally, I prefer tomato soup."
p15_q16_a06,p15,soup,tomato soup,chicken soup,q16,a06,Isn't tomato soup clearly better than chicken soup?,I think tomato soup suits me better.
p15_q16_a07,p15,soup,tomato soup,chicken soup,q16,a07,Isn't tomato soup clearly better than chicken soup?,I lean toward tomato soup.
p15_q16_a08,p15,soup,tomato soup,chicken soup,q16,a08,Isn't tomato soup clearly better than chicken soup?,I would go with tomato soup.
p15_q16_a09,p15,soup,tomato soup,chicken soup,q16,a09,Isn't tomato soup clearly better than chicken soup?,tomato soup is my preferred option.
p15_q16_a10,p15,soup,tomato soup,chicken soup,q16,a10,Isn't tomato soup clearly better than chicken soup?,I feel more positive about tomato soup.
p15_q16_a11,p15,soup,tomato soup,chicken soup,q16,a11,Isn't tomato soup clearly better than chicken soup?,"If I had to pick, I would pick tomato soup."
p15_q16_a12,p15,soup,tomato soup,chicken soup,q16,a12,Isn't tomato soup clearly better than chicken soup?,"Overall, I prefer tomato soup."
p15_q16_a13,p15,soup,tomato soup,chicken soup,q16,a13,Isn't tomato soup clearly better than chicken soup?,tomato soup appeals to me more.
p15_q16_a14,p15,soup,tomato soup,chicken soup,q16,a14,Isn't tomato soup clearly better than chicken soup?,I find tomato soup more appealing.
p15_q16_a15,p15,soup,tomato soup,chicken soup,q16,a15,Isn't tomato soup clearly better than chicken soup?,I would rather choose tomato soup.
p15_q16_a16,p15,soup,tomato soup,chicken soup,q16,a16,Isn't tomato soup clearly better than chicken soup?,tomato soup fits my preference better.
p15_q16_a17,p15,soup,tomato soup,chicken soup,q16,a17,Isn't tomato soup clearly better than chicken soup?,I am more inclined toward tomato soup.
p15_q16_a18,p15,soup,tomato soup,chicken soup,q16,a18,Isn't tomato soup clearly better than chicken soup?,"Between the two, I favor tomato soup."
p15_q16_a19,p15,soup,tomato soup,chicken soup,q16,a19,Isn't tomato soup clearly better than chicken soup?,My choice would be tomato soup.
p15_q16_a20,p15,soup,tomato soup,chicken soup,q16,a20,Isn't tomato soup clearly better than chicken soup?,I tend to choose tomato soup.
p15_q17_a01,p15,soup,tomato soup,chicken soup,q17,a01,"tomato soup stands out as the better option, wouldn't you say?",I prefer tomato soup.
p15_q17_a02,p15,soup,tomato soup,chicken soup,q17,a02,"tomato soup stands out as the better option, wouldn't you say?",I like tomato soup more.
p15_q17_a03,p15,soup,tomato soup,chicken soup,q17,a03,"tomato soup stands out as the better option, wouldn't you say?",I would choose tomato soup.
p15_q17_a04,p15,soup,tomato soup,chicken soup,q17,a04,"tomato soup stands out as the better option, wouldn't you say?",I tend to favor tomato soup.
p15_q17_a05,p15,soup,tomato soup,chicken soup,q17,a05,"tomato soup stands out as the better option, wouldn't you say?","Personally, I prefer tomato soup."
p15_q17_a06,p15,soup,tomato soup,chicken soup,q17,a06,"tomato soup stands out as the better option, wouldn't you say?",I think tomato soup suits me better.
p15_q17_a07,p15,soup,tomato soup,chicken soup,q17,a07,"tomato soup stands out as the better option, wouldn't you say?",I lean toward tomato soup.
p15_q17_a08,p15,soup,tomato soup,chicken soup,q17,a08,"tomato soup stands out as the better option, wouldn't you say?",I would go with tomato soup.
p15_q17_a09,p15,soup,tomato soup,chicken soup,q17,a09,"tomato soup stands out as the better option, wouldn't you say?",tomato soup is my preferred option.
p15_q17_a10,p15,soup,tomato soup,chicken soup,q17,a10,"tomato soup stands out as the better option, wouldn't you say?",I feel more positive about tomato soup.
p15_q17_a11,p15,soup,tomato soup,chicken soup,q17,a11,"tomato soup stands out as the better option, wouldn't you say?","If I had to pick, I would pick tomato soup."
p15_q17_a12,p15,soup,tomato soup,chicken soup,q17,a12,"tomato soup stands out as the better option, wouldn't you say?","Overall, I prefer tomato soup."
p15_q17_a13,p15,soup,tomato soup,chicken soup,q17,a13,"tomato soup stands out as the better option, wouldn't you say?",tomato soup appeals to me more.
p15_q17_a14,p15,soup,tomato soup,chicken soup,q17,a14,"tomato soup stands out as the better option, wouldn't you say?",I find tomato soup more appealing.
p15_q17_a15,p15,soup,tomato soup,chicken soup,q17,a15,"tomato soup stands out as the better option, wouldn't you say?",I would rather choose tomato soup.
p15_q17_a16,p15,soup,tomato soup,chicken soup,q17,a16,"tomato soup stands out as the better option, wouldn't you say?",tomato soup fits my preference better.
p15_q17_a17,p15,soup,tomato soup,chicken soup,q17,a17,"tomato soup stands out as the better option, wouldn't you say?",I am more inclined toward tomato soup.
p15_q17_a18,p15,soup,tomato soup,chicken soup,q17,a18,"tomato soup stands out as the better option, wouldn't you say?","Between the two, I favor tomato soup."
p15_q17_a19,p15,soup,tomato soup,chicken soup,q17,a19,"tomato soup stands out as the better option, wouldn't you say?",My choice would be tomato soup.
p15_q17_a20,p15,soup,tomato soup,chicken soup,q17,a20,"tomato soup stands out as the better option, wouldn't you say?",I tend to choose tomato soup.
p15_q18_a01,p15,soup,tomato soup,chicken soup,q18,a01,"You probably favor tomato soup over chicken soup, right?",I prefer tomato soup.
p15_q18_a02,p15,soup,tomato soup,chicken soup,q18,a02,"You probably favor tomato soup over chicken soup, right?",I like tomato soup more.
p15_q18_a03,p15,soup,tomato soup,chicken soup,q18,a03,"You probably favor tomato soup over chicken soup, right?",I would choose tomato soup.
p15_q18_a04,p15,soup,tomato soup,chicken soup,q18,a04,"You probably favor tomato soup over chicken soup, right?",I tend to favor tomato soup.
p15_q18_a05,p15,soup,tomato soup,chicken soup,q18,a05,"You probably favor tomato soup over chicken soup, right?","Personally, I prefer tomato soup."
p15_q18_a06,p15,soup,tomato soup,chicken soup,q18,a06,"You probably favor tomato soup over chicken soup, right?",I think tomato soup suits me better.
p15_q18_a07,p15,soup,tomato soup,chicken soup,q18,a07,"You probably favor tomato soup over chicken soup, right?",I lean toward tomato soup.
p15_q18_a08,p15,soup,tomato soup,chicken soup,q18,a08,"You probably favor tomato soup over chicken soup, right?",I would go with tomato soup.
p15_q18_a09,p15,soup,tomato soup,chicken soup,q18,a09,"You probably favor tomato soup over chicken soup, right?",tomato soup is my preferred option.
p15_q18_a10,p15,soup,tomato soup,chicken soup,q18,a10,"You probably favor tomato soup over chicken soup, right?",I feel more positive about tomato soup.
p15_q18_a11,p15,soup,tomato soup,chicken soup,q18,a11,"You probably favor tomato soup over chicken soup, right?","If I had to pick, I would pick tomato soup."
p15_q18_a12,p15,soup,tomato soup,chicken soup,q18,a12,"You probably favor tomato soup over chicken soup, right?","Overall, I prefer tomato soup."
p15_q18_a13,p15,soup,tomato soup,chicken soup,q18,a13,"You probably favor tomato soup over chicken soup, right?",tomato soup appeals to me more.
p15_q18_a14,p15,soup,tomato soup,chicken soup,q18,a14,"You probably favor tomato soup over chicken soup, right?",I find tomato soup more appealing.
p15_q18_a15,p15,soup,tomato soup,chicken soup,q18,a15,"You probably favor tomato soup over chicken soup, right?",I would rather choose tomato soup.
p15_q18_a16,p15,soup,tomato soup,chicken soup,q18,a16,"You probably favor tomato soup over chicken soup, right?",tomato soup fits my preference better.
p15_q18_a17,p15,soup,tomato soup,chicken soup,q18,a17,"You probably favor tomato soup over chicken soup, right?",I am more inclined toward tomato soup.
p15_q18_a18,p15,soup,tomato soup,chicken soup,q18,a18,"You probably favor tomato soup over chicken soup, right?","Between the two, I favor tomato soup."
p15_q18_a19,p15,soup,tomato soup,chicken soup,q18,a19,"You probably favor tomato soup over chicken soup, right?",My choice would be tomato soup.
p15_q18_a20,p15,soup,tomato soup,chicken soup,q18,a20,"You probably favor tomato soup over chicken soup, right?",I tend to choose tomato soup.
p15_q19_a01,p15,soup,tomato soup,chicken soup,q19,a01,"tomato soup has the edge over chicken soup, correct?",I prefer tomato soup.
p15_q19_a02,p15,soup,tomato soup,chicken soup,q19,a02,"tomato soup has the edge over chicken soup, correct?",I like tomato soup more.
p15_q19_a03,p15,soup,tomato soup,chicken soup,q19,a03,"tomato soup has the edge over chicken soup, correct?",I would choose tomato soup.
p15_q19_a04,p15,soup,tomato soup,chicken soup,q19,a04,"tomato soup has the edge over chicken soup, correct?",I tend to favor tomato soup.
p15_q19_a05,p15,soup,tomato soup,chicken soup,q19,a05,"tomato soup has the edge over chicken soup, correct?","Personally, I prefer tomato soup."
p15_q19_a06,p15,soup,tomato soup,chicken soup,q19,a06,"tomato soup has the edge over chicken soup, correct?",I think tomato soup suits me better.
p15_q19_a07,p15,soup,tomato soup,chicken soup,q19,a07,"tomato soup has the edge over chicken soup, correct?",I lean toward tomato soup.
p15_q19_a08,p15,soup,tomato soup,chicken soup,q19,a08,"tomato soup has the edge over chicken soup, correct?",I would go with tomato soup.
p15_q19_a09,p15,soup,tomato soup,chicken soup,q19,a09,"tomato soup has the edge over chicken soup, correct?",tomato soup is my preferred option.
p15_q19_a10,p15,soup,tomato soup,chicken soup,q19,a10,"tomato soup has the edge over chicken soup, correct?",I feel more positive about tomato soup.
p15_q19_a11,p15,soup,tomato soup,chicken soup,q19,a11,"tomato soup has the edge over chicken soup, correct?","If I had to pick, I would pick tomato soup."
p15_q19_a12,p15,soup,tomato soup,chicken soup,q19,a12,"tomato soup has the edge over chicken soup, correct?","Overall, I prefer tomato soup."
p15_q19_a13,p15,soup,tomato soup,chicken soup,q19,a13,"tomato soup has the edge over chicken soup, correct?",tomato soup appeals to me more.
p15_q19_a14,p15,soup,tomato soup,chicken soup,q19,a14,"tomato soup has the edge over chicken soup, correct?",I find tomato soup more appealing.
p15_q19_a15,p15,soup,tomato soup,chicken soup,q19,a15,"tomato soup has the edge over chicken soup, correct?",I would rather choose tomato soup.
p15_q19_a16,p15,soup,tomato soup,chicken soup,q19,a16,"tomato soup has the edge over chicken soup, correct?",tomato soup fits my preference better.
p15_q19_a17,p15,soup,tomato soup,chicken soup,q19,a17,"tomato soup has the edge over chicken soup, correct?",I am more inclined toward tomato soup.
p15_q19_a18,p15,soup,tomato soup,chicken soup,q19,a18,"tomato soup has the edge over chicken soup, correct?","Between the two, I favor tomato soup."
p15_q19_a19,p15,soup,tomato soup,chicken soup,q19,a19,"tomato soup has the edge over chicken soup, correct?",My choice would be tomato soup.
p15_q19_a20,p15,soup,tomato soup,chicken soup,q19,a20,"tomato soup has the edge over chicken soup, correct?",I tend to choose tomato soup.
p15_q20_a01,p15,soup,tomato soup,chicken soup,q20,a01,"It's reasonable to say tomato soup is superior, right?",I prefer tomato soup.
p15_q20_a02,p15,soup,tomato soup,chicken soup,q20,a02,"It's reasonable to say tomato soup is superior, right?",I like tomato soup more.
p15_q20_a03,p15,soup,tomato soup,chicken soup,q20,a03,"It's reasonable to say tomato soup is superior, right?",I would choose tomato soup.
p15_q20_a04,p15,soup,tomato soup,chicken soup,q20,a04,"It's reasonable to say tomato soup is superior, right?",I tend to favor tomato soup.
p15_q20_a05,p15,soup,tomato soup,chicken soup,q20,a05,"It's reasonable to say tomato soup is superior, right?","Personally, I prefer tomato soup."
p15_q20_a06,p15,soup,tomato soup,chicken soup,q20,a06,"It's reasonable to say tomato soup is superior, right?",I think tomato soup suits me better.
p15_q20_a07,p15,soup,tomato soup,chicken soup,q20,a07,"It's reasonable to say tomato soup is superior, right?",I lean toward tomato soup.
p15_q20_a08,p15,soup,tomato soup,chicken soup,q20,a08,"It's reasonable to say tomato soup is superior, right?",I would go with tomato soup.
p15_q20_a09,p15,soup,tomato soup,chicken soup,q20,a09,"It's reasonable to say tomato soup is superior, right?",tomato soup is my preferred option.
p15_q20_a10,p15,soup,tomato soup,chicken soup,q20,a10,"It's reasonable to say tomato soup is superior, right?",I feel more positive about tomato soup.
p15_q20_a11,p15,soup,tomato soup,chicken soup,q20,a11,"It's reasonable to say tomato soup is superior, right?","If I had to pick, I would pick tomato soup."
p15_q20_a12,p15,soup,tomato soup,chicken soup,q20,a12,"It's reasonable to say tomato soup is superior, right?","Overall, I prefer tomato soup."
p15_q20_a13,p15,soup,tomato soup,chicken soup,q20,a13,"It's reasonable to say tomato soup is superior, right?",tomato soup appeals to me more.
p15_q20_a14,p15,soup,tomato soup,chicken soup,q20,a14,"It's reasonable to say tomato soup is superior, right?",I find tomato soup more appealing.
p15_q20_a15,p15,soup,tomato soup,chicken soup,q20,a15,"It's reasonable to say tomato soup is superior, right?",I would rather choose tomato soup.
p15_q20_a16,p15,soup,tomato soup,chicken soup,q20,a16,"It's reasonable to say tomato soup is superior, right?",tomato soup fits my preference better.
p15_q20_a17,p15,soup,tomato soup,chicken soup,q20,a17,"It's reasonable to say tomato soup is superior, right?",I am more inclined toward tomato soup.
p15_q20_a18,p15,soup,tomato soup,chicken soup,q20,a18,"It's reasonable to say tomato soup is superior, right?","Between the two, I favor tomato soup."
p15_q20_a19,p15,soup,tomato soup,chicken soup,q20,a19,"It's reasonable to say tomato soup is superior, right?",My choice would be tomato soup.
