id,topic_id,topic,preference,opposite,q_id,a_id,q_t,a_t,a_t_reversed
p2_q39_a03,p2,fruit,durian,apple,q39,a03,"Wofür würdest du dich entscheiden, durian oder apple?",I would choose durian.,I would choose apple.
p2_q39_a04,p2,fruit,durian,apple,q39,a04,"Wofür würdest du dich entscheiden, durian oder apple?",My preference is durian.,My preference is apple.
p2_q39_a05,p2,fruit,durian,apple,q39,a05,"Wofür würdest du dich entscheiden, durian oder apple?",durian appeals to me more.,apple appeals to me more.
p2_q39_a06,p2,fruit,durian,apple,q39,a06,"Wofür würdest du dich entscheiden, durian oder apple?",I think durian is better for me.,I think apple is better for me.
p2_q39_a07,p2,fruit,durian,apple,q39,a07,"Wofür würdest du dich entscheiden, durian oder apple?",I lean toward durian.,I lean toward apple.
p2_q39_a08,p2,fruit,durian,apple,q39,a08,"Wofür würdest du dich entscheiden, durian oder apple?",I would rather have durian.,I would rather have apple.
p2_q39_a09,p2,fruit,durian,apple,q39,a09,"Wofür würdest du dich entscheiden, durian oder apple?",durian suits me better.,apple suits me better.
p2_q39_a10,p2,fruit,durian,apple,q39,a10,"Wofür würdest du dich entscheiden, durian oder apple?",I like durian better.,I like apple better.
p2_q39_a11,p2,fruit,durian,apple,q39,a11,"Wofür würdest du dich entscheiden, durian oder apple?","Personally, I prefer durian.","Personally, I prefer apple."
p2_q39_a12,p2,fruit,durian,apple,q39,a12,"Wofür würdest du dich entscheiden, durian oder apple?",I would pick durian.,I would pick apple.
p2_q39_a13,p2,fruit,durian,apple,q39,a13,"Wofür würdest du dich entscheiden, durian oder apple?",I find durian more appealing.,I find apple more appealing.
p2_q39_a14,p2,fruit,durian,apple,q39,a14,"Wofür würdest du dich entscheiden, durian oder apple?",I choose durian.,I choose apple.
p2_q39_a15,p2,fruit,durian,apple,q39,a15,"Wofür würdest du dich entscheiden, durian oder apple?",durian fits me better.,apple fits me better.
p2_q39_a16,p2,fruit,durian,apple,q39,a16,"Wofür würdest du dich entscheiden, durian oder apple?",I like durian more overall.,I like apple more overall.
p2_q39_a17,p2,fruit,durian,apple,q39,a17,"Wofür würdest du dich entscheiden, durian oder apple?","If I must pick, it is durian.","If I must pick, it is apple."
p2_q39_a18,p2,fruit,durian,apple,q39,a18,"Wofür würdest du dich entscheiden, durian oder apple?",I would go with durian.,I would go with apple.
p2_q39_a19,p2,fruit,durian,apple,q39,a19,"Wofür würdest du dich entscheiden, durian oder apple?",I would decide on durian.,I would decide on apple.
p2_q39_a20,p2,fruit,durian,apple,q39,a20,"Wofür würdest du dich entscheiden, durian oder apple?",I favor durian.,I favor apple.
p2_q40_a01,p2,fruit,durian,apple,q40,a01,"Wofür würdest du dich entscheiden, apple oder durian?",I prefer durian.,I prefer apple.
p2_q40_a02,p2,fruit,durian,apple,q40,a02,"Wofür würdest du dich entscheiden, apple oder durian?",I like durian more.,I like apple more.
p2_q40_a03,p2,fruit,durian,apple,q40,a03,"Wofür würdest du dich entscheiden, apple oder durian?",I would choose durian.,I would choose apple.
p2_q40_a04,p2,fruit,durian,apple,q40,a04,"Wofür würdest du dich entscheiden, apple oder durian?",My preference is durian.,My preference is apple.
p2_q40_a05,p2,fruit,durian,apple,q40,a05,"Wofür würdest du dich entscheiden, apple oder durian?",durian appeals to me more.,apple appeals to me more.
p2_q40_a06,p2,fruit,durian,apple,q40,a06,"Wofür würdest du dich entscheiden, apple oder durian?",I think durian is better for me.,I think apple is better for me.
p2_q40_a07,p2,fruit,durian,apple,q40,a07,"Wofür würdest du dich entscheiden, apple oder durian?",I lean toward durian.,I lean toward apple.
p2_q40_a08,p2,fruit,durian,apple,q40,a08,"Wofür würdest du dich entscheiden, apple oder durian?",I would rather have durian.,I would rather have apple.
p2_q40_a09,p2,fruit,durian,apple,q40,a09,"Wofür würdest du dich entscheiden, apple oder durian?",durian suits me better.,apple suits me better.
p2_q40_a10,p2,fruit,durian,apple,q40,a10,"Wofür würdest du dich entscheiden, apple oder durian?",I like durian better.,I like apple better.
p2_q40_a11,p2,fruit,durian,apple,q40,a11,"Wofür würdest du dich entscheiden, apple oder durian?","Personally, I prefer durian.","Personally, I prefer apple."
p2_q40_a12,p2,fruit,durian,apple,q40,a12,"Wofür würdest du dich entscheiden, apple oder durian?",I would pick durian.,I would pick apple.
p2_q40_a13,p2,fruit,durian,apple,q40,a13,"Wofür würdest du dich entscheiden, apple oder durian?",I find durian more appealing.,I find apple more appealing.
p2_q40_a14,p2,fruit,durian,apple,q40,a14,"Wofür würdest du dich entscheiden, apple oder durian?",I choose durian.,I choose apple.
p2_q40_a15,p2,fruit,durian,apple,q40,a15,"Wofür würdest du dich entscheiden, apple oder durian?",durian fits me better.,apple fits me better.
p2_q40_a16,p2,fruit,durian,apple,q40,a16,"Wofür würdest du dich entscheiden, apple oder durian?",I like durian more overall.,I like apple more overall.
p2_q40_a17,p2,fruit,durian,apple,q40,a17,"Wofür würdest du dich entscheiden, apple oder durian?","If I must pick, it is durian.","If I must pick, it is apple."
p2_q40_a18,p2,fruit,durian,apple,q40,a18,"Wofür würdest du dich entscheiden, apple oder durian?",I would go with durian.,I would go with apple.
p2_q40_a19,p2,fruit,durian,apple,q40,a19,"Wofür würdest du dich entscheiden, apple oder durian?",I would decide on durian.,I would decide on apple.
p2_q40_a20,p2,fruit,durian,apple,q40,a20,"Wofür würdest du dich entscheiden, apple oder durian?",I favor durian.,I favor apple.
p2_q41_a01,p2,fruit,durian,apple,q41,a01,你更喜欢哪个，durian还是apple？,I prefer durian.,I prefer apple.
p2_q41_a02,p2,fruit,durian,apple,q41,a02,你更喜欢哪个，durian还是apple？,I like durian more.,I like apple more.
p2_q41_a03,p2,fruit,durian,apple,q41,a03,你更喜欢哪个，durian还是apple？,I would choose durian.,I would choose apple.
p2_q41_a04,p2,fruit,durian,apple,q41,a04,你更喜欢哪个，durian还是apple？,My preference is durian.,My preference is apple.
p2_q41_a05,p2,fruit,durian,apple,q41,a05,你更喜欢哪个，durian还是apple？,durian appeals to me more.,apple appeals to me more.
p2_q41_a06,p2,fruit,durian,apple,q41,a06,你更喜欢哪个，durian还是apple？,I think durian is better for me.,I think apple is better for me.
p2_q41_a07,p2,fruit,durian,apple,q41,a07,你更喜欢哪个，durian还是apple？,I lean toward durian.,I lean toward apple.
p2_q41_a08,p2,fruit,durian,apple,q41,a08,你更喜欢哪个，durian还是apple？,I would rather have durian.,I would rather have apple.
p2_q41_a09,p2,fruit,durian,apple,q41,a09,你更喜欢哪个，durian还是apple？,durian suits me better.,apple suits me better.
p2_q41_a10,p2,fruit,durian,apple,q41,a10,你更喜欢哪个，durian还是apple？,I like durian better.,I like apple better.
p2_q41_a11,p2,fruit,durian,apple,q41,a11,你更喜欢哪个，durian还是apple？,"Personally, I prefer durian.","Personally, I prefer apple."
p2_q41_a12,p2,fruit,durian,apple,q41,a12,你更喜欢哪个，durian还是apple？,I would pick durian.,I would pick apple.
p2_q41_a13,p2,fruit,durian,apple,q41,a13,你更喜欢哪个，durian还是apple？,I find durian more appealing.,I find apple more appealing.
p2_q41_a14,p2,fruit,durian,apple,q41,a14,你更喜欢哪个，durian还是apple？,I choose durian.,I choose apple.
p2_q41_a15,p2,fruit,durian,apple,q41,a15,你更喜欢哪个，durian还是apple？,durian fits me better.,apple fits me better.
p2_q41_a16,p2,fruit,durian,apple,q41,a16,你更喜欢哪个，durian还是apple？,I like durian more overall.,I like apple more overall.
p2_q41_a17,p2,fruit,durian,apple,q41,a17,你更喜欢哪个，durian还是apple？,"If I must pick, it is durian.","If I must pick, it is apple."
p2_q41_a18,p2,fruit,durian,apple,q41,a18,你更喜欢哪个，durian还是apple？,I would go with durian.,I would go with apple.
p2_q41_a19,p2,fruit,durian,apple,q41,a19,你更喜欢哪个，durian还是apple？,I would decide on durian.,I would decide on apple.
p2_q41_a20,p2,fruit,durian,apple,q41,a20,你更喜欢哪个，durian还是apple？,I favor durian.,I favor apple.
p2_q42_a01,p2,fruit,durian,apple,q42,a01,你更喜欢哪个，apple还是durian？,I prefer durian.,I prefer apple.
p2_q42_a02,p2,fruit,durian,apple,q42,a02,你更喜欢哪个，apple还是durian？,I like durian more.,I like apple more.
p2_q42_a03,p2,fruit,durian,apple,q42,a03,你更喜欢哪个，apple还是durian？,I would choose durian.,I would choose apple.
p2_q42_a04,p2,fruit,durian,apple,q42,a04,你更喜欢哪个，apple还是durian？,My preference is durian.,My preference is apple.
p2_q42_a05,p2,fruit,durian,apple,q42,a05,你更喜欢哪个，apple还是durian？,durian appeals to me more.,apple appeals to me more.
p2_q42_a06,p2,fruit,durian,apple,q42,a06,你更喜欢哪个，apple还是durian？,I think durian is better for me.,I think apple is better for me.
p2_q42_a07,p2,fruit,durian,apple,q42,a07,你更喜欢哪个，apple还是durian？,I lean toward durian.,I lean toward apple.
p2_q42_a08,p2,fruit,durian,apple,q42,a08,你更喜欢哪个，apple还是durian？,I would rather have durian.,I would rather have apple.
p2_q42_a09,p2,fruit,durian,apple,q42,a09,你更喜欢哪个，apple还是durian？,durian suits me better.,apple suits me better.
p2_q42_a10,p2,fruit,durian,apple,q42,a10,你更喜欢哪个，apple还是durian？,I like durian better.,I like apple better.
p2_q42_a11,p2,fruit,durian,apple,q42,a11,你更喜欢哪个，apple还是durian？,"Personally, I prefer durian.","Personally, I prefer apple."
p2_q42_a12,p2,fruit,durian,apple,q42,a12,你更喜欢哪个，apple还是durian？,I would pick durian.,I would pick apple.
p2_q42_a13,p2,fruit,durian,apple,q42,a13,你更喜欢哪个，apple还是durian？,I find durian more appealing.,I find apple more appealing.
p2_q42_a14,p2,fruit,durian,apple,q42,a14,你更喜欢哪个，apple还是durian？,I choose durian.,I choose apple.
p2_q42_a15,p2,fruit,durian,apple,q42,a15,你更喜欢哪个，apple还是durian？,durian fits me better.,apple fits me better.
p2_q42_a16,p2,fruit,durian,apple,q42,a16,你更喜欢哪个，apple还是durian？,I like durian more overall.,I like apple more overall.
p2_q42_a17,p2,fruit,durian,apple,q42,a17,你更喜欢哪个，apple还是durian？,"If I must pick, it is durian.","If I must pick, it is apple."
p2_q42_a18,p2,fruit,durian,apple,q42,a18,你更喜欢哪个，apple还是durian？,I would go with durian.,I would go with apple.
p2_q42_a19,p2,fruit,durian,apple,q42,a19,你更喜欢哪个，apple还是durian？,I would decide on durian.,I would decide on apple.
p2_q42_a20,p2,fruit,durian,apple,q42,a20,你更喜欢哪个，apple还是durian？,I favor durian.,I favor apple.
p2_q43_a01,p2,fruit,durian,apple,q43,a01,你偏好哪个，durian还是apple？,I prefer durian.,I prefer apple.
p2_q43_a02,p2,fruit,durian,apple,q43,a02,你偏好哪个，durian还是apple？,I like durian more.,I like apple more.
p2_q43_a03,p2,fruit,durian,apple,q43,a03,你偏好哪个，durian还是apple？,I would choose durian.,I would choose apple.
p2_q43_a04,p2,fruit,durian,apple,q43,a04,你偏好哪个，durian还是apple？,My preference is durian.,My preference is apple.
p2_q43_a05,p2,fruit,durian,apple,q43,a05,你偏好哪个，durian还是apple？,durian appeals to me more.,apple appeals to me more.
p2_q43_a06,p2,fruit,durian,apple,q43,a06,你偏好哪个，durian还是apple？,I think durian is better for me.,I think apple is better for me.
p2_q43_a07,p2,fruit,durian,apple,q43,a07,你偏好哪个，durian还是apple？,I lean toward durian.,I lean toward apple.
p2_q43_a08,p2,fruit,durian,apple,q43,a08,你偏好哪个，durian还是apple？,I would rather have durian.,I would rather have apple.
p2_q43_a09,p2,fruit,durian,apple,q43,a09,你偏好哪个，durian还是apple？,durian suits me better.,apple suits me better.
p2_q43_a10,p2,fruit,durian,apple,q43,a10,你偏好哪个，durian还是apple？,I like durian better.,I like apple better.
p2_q43_a11,p2,fruit,durian,apple,q43,a11,你偏好哪个，durian还是apple？,"Personally, I prefer durian.","Personally, I prefer apple."
p2_q43_a12,p2,fruit,durian,apple,q43,a12,你偏好哪个，durian还是apple？,I would pick durian.,I would pick apple.
p2_q43_a13,p2,fruit,durian,apple,q43,a13,你偏好哪个，durian还是apple？,I find durian more appealing.,I find apple more appealing.
p2_q43_a14,p2,fruit,durian,apple,q43,a14,你偏好哪个，durian还是apple？,I choose durian.,I choose apple.
p2_q43_a15,p2,fruit,durian,apple,q43,a15,你偏好哪个，durian还是apple？,durian fits me better.,apple fits me better.
p2_q43_a16,p2,fruit,durian,apple,q43,a16,你偏好哪个，durian还是apple？,I like durian more overall.,I like apple more overall.
p2_q43_a17,p2,fruit,durian,apple,q43,a17,你偏好哪个，durian还是apple？,"If I must pick, it is durian.","If I must pick, it is apple."
p2_q43_a18,p2,fruit,durian,apple,q43,a18,你偏好哪个，durian还是apple？,I would go with durian.,I would go with apple.
p2_q43_a19,p2,fruit,durian,apple,q43,a19,你偏好哪个，durian还是apple？,I would decide on durian.,I would decide on apple.
p2_q43_a20,p2,fruit,durian,apple,q43,a20,你偏好哪个，durian还是apple？,I favor durian.,I favor apple.
p2_q44_a01,p2,fruit,durian,apple,q44,a01,你偏好哪个，apple还是durian？,I prefer durian.,I prefer apple.
p2_q44_a02,p2,fruit,durian,apple,q44,a02,你偏好哪个，apple还是durian？,I like durian more.,I like apple more.
p2_q44_a03,p2,fruit,durian,apple,q44,a03,你偏好哪个，apple还是durian？,I would choose durian.,I would choose apple.
p2_q44_a04,p2,fruit,durian,apple,q44,a04,你偏好哪个，apple还是durian？,My preference is durian.,My preference is apple.
p2_q44_a05,p2,fruit,durian,apple,q44,a05,你偏好哪个，apple还是durian？,durian appeals to me more.,apple appeals to me more.
p2_q44_a06,p2,fruit,durian,apple,q44,a06,你偏好哪个，apple还是durian？,I think durian is better for me.,I think apple is better for me.
p2_q44_a07,p2,fruit,durian,apple,q44,a07,你偏好哪个，apple还是durian？,I lean toward durian.,I lean toward apple.
p2_q44_a08,p2,fruit,durian,apple,q44,a08,你偏好哪个，apple还是durian？,I would rather have durian.,I would rather have apple.
p2_q44_a09,p2,fruit,durian,apple,q44,a09,你偏好哪个，apple还是durian？,durian suits me better.,apple suits me better.
p2_q44_a10,p2,fruit,durian,apple,q44,a10,你偏好哪个，apple还是durian？,I like durian better.,I like apple better.
p2_q44_a11,p2,fruit,durian,apple,q44,a11,你偏好哪个，apple还是durian？,"Personally, I prefer durian.","Personally, I prefer apple."
p2_q44_a12,p2,fruit,durian,apple,q44,a12,你偏好哪个，apple还是durian？,I would pick durian.,I would pick apple.
p2_q44_a13,p2,fruit,durian,apple,q44,a13,你偏好哪个，apple还是durian？,I find durian more appealing.,I find apple more appealing.
p2_q44_a14,p2,fruit,durian,apple,q44,a14,你偏好哪个，apple还是durian？,I choose durian.,I choose apple.
p2_q44_a15,p2,fruit,durian,apple,q44,a15,你偏好哪个，apple还是durian？,durian fits me better.,apple fits me better.
p2_q44_a16,p2,fruit,durian,apple,q44,a16,你偏好哪个，apple还是durian？,I like durian more overall.,I like apple more overall.
p2_q44_a17,p2,fruit,durian,apple,q44,a17,你偏好哪个，apple还是durian？,"If I must pick, it is durian.","If I must pick, it is apple."
p2_q44_a18,p2,fruit,durian,apple,q44,a18,你偏好哪个，apple还是durian？,I would go with durian.,I would go with apple.
p2_q44_a19,p2,fruit,durian,apple,q44,a19,你偏好哪个，apple还是durian？,I would decide on durian.,I would decide on apple.
p2_q44_a20,p2,fruit,durian,apple,q44,a20,你偏好哪个，apple还是durian？,I favor durian.,I favor apple.
p2_q45_a01,p2,fruit,durian,apple,q45,a01,如果必须选择，durian还是apple？,I prefer durian.,I prefer apple.
p2_q45_a02,p2,fruit,durian,apple,q45,a02,如果必须选择，durian还是apple？,I like durian more.,I like apple more.
p2_q45_a03,p2,fruit,durian,apple,q45,a03,如果必须选择，durian还是apple？,I would choose durian.,I would choose apple.
p2_q45_a04,p2,fruit,durian,apple,q45,a04,如果必须选择，durian还是apple？,My preference is durian.,My preference is apple.
p2_q45_a05,p2,fruit,durian,apple,q45,a05,如果必须选择，durian还是apple？,durian appeals to me more.,apple appeals to me more.
p2_q45_a06,p2,fruit,durian,apple,q45,a06,如果必须选择，durian还是apple？,I think durian is better for me.,I think apple is better for me.
p2_q45_a07,p2,fruit,durian,apple,q45,a07,如果必须选择，durian还是apple？,I lean toward durian.,I lean toward apple.
p2_q45_a08,p2,fruit,durian,apple,q45,a08,如果必须选择，durian还是apple？,I would rather have durian.,I would rather have apple.
p2_q45_a09,p2,fruit,durian,apple,q45,a09,如果必须选择，durian还是apple？,durian suits me better.,apple suits me better.
p2_q45_a10,p2,fruit,durian,apple,q45,a10,如果必须选择，durian还是apple？,I like durian better.,I like apple better.
p2_q45_a11,p2,fruit,durian,apple,q45,a11,如果必须选择，durian还是apple？,"Personally, I prefer durian.","Personally, I prefer apple."
p2_q45_a12,p2,fruit,durian,apple,q45,a12,如果必须选择，durian还是apple？,I would pick durian.,I would pick apple.
p2_q45_a13,p2,fruit,durian,apple,q45,a13,如果必须选择，durian还是apple？,I find durian more appealing.,I find apple more appealing.
p2_q45_a14,p2,fruit,durian,apple,q45,a14,如果必须选择，durian还是apple？,I choose durian.,I choose apple.
p2_q45_a15,p2,fruit,durian,apple,q45,a15,如果必须选择，durian还是apple？,durian fits me better.,apple fits me better.
p2_q45_a16,p2,fruit,durian,apple,q45,a16,如果必须选择，durian还是apple？,I like durian more overall.,I like apple more overall.
p2_q45_a17,p2,fruit,durian,apple,q45,a17,如果必须选择，durian还是apple？,"If I must pick, it is durian.","If I must pick, it is apple."
p2_q45_a18,p2,fruit,durian,apple,q45,a18,如果必须选择，durian还是apple？,I would go with durian.,I would go with apple.
p2_q45_a19,p2,fruit,durian,apple,q45,a19,如果必须选择，durian还是apple？,I would decide on durian.,I would decide on apple.
p2_q45_a20,p2,fruit,durian,apple,q45,a20,如果必须选择，durian还是apple？,I favor durian.,I favor apple.
p2_q46_a01,p2,fruit,durian,apple,q46,a01,如果必须选择，apple还是durian？,I prefer durian.,I prefer apple.
p2_q46_a02,p2,fruit,durian,apple,q46,a02,如果必须选择，apple还是durian？,I like durian more.,I like apple more.
p2_q46_a03,p2,fruit,durian,apple,q46,a03,如果必须选择，apple还是durian？,I would choose durian.,I would choose apple.
p2_q46_a04,p2,fruit,durian,apple,q46,a04,如果必须选择，apple还是durian？,My preference is durian.,My preference is apple.
p2_q46_a05,p2,fruit,durian,apple,q46,a05,如果必须选择，apple还是durian？,durian appeals to me more.,apple appeals to me more.
p2_q46_a06,p2,fruit,durian,apple,q46,a06,如果必须选择，apple还是durian？,I think durian is better for me.,I think apple is better for me.
p2_q46_a07,p2,fruit,durian,apple,q46,a07,如果必须选择，apple还是durian？,I lean toward durian.,I lean toward apple.
p2_q46_a08,p2,fruit,durian,apple,q46,a08,如果必须选择，apple还是durian？,I would rather have durian.,I would rather have apple.
p2_q46_a09,p2,fruit,durian,apple,q46,a09,如果必须选择，apple还是durian？,durian suits me better.,apple suits me better.
p2_q46_a10,p2,fruit,durian,apple,q46,a10,如果必须选择，apple还是durian？,I like durian better.,I like apple better.
p2_q46_a11,p2,fruit,durian,apple,q46,a11,如果必须选择，apple还是durian？,"Personally, I prefer durian.","Personally, I prefer apple."
p2_q46_a12,p2,fruit,durian,apple,q46,a12,如果必须选择，apple还是durian？,I would pick durian.,I would pick apple.
p2_q46_a13,p2,fruit,durian,apple,q46,a13,如果必须选择，apple还是durian？,I find durian more appealing.,I find apple more appealing.
p2_q46_a14,p2,fruit,durian,apple,q46,a14,如果必须选择，apple还是durian？,I choose durian.,I choose apple.
p2_q46_a15,p2,fruit,durian,apple,q46,a15,如果必须选择，apple还是durian？,durian fits me better.,apple fits me better.
p2_q46_a16,p2,fruit,durian,apple,q46,a16,如果必须选择，apple还是durian？,I like durian more overall.,I like apple more overall.
p2_q46_a17,p2,fruit,durian,apple,q46,a17,如果必须选择，apple还是durian？,"If I must pick, it is durian.","If I must pick, it is apple."
p2_q46_a18,p2,fruit,durian,apple,q46,a18,如果必须选择，apple还是durian？,I would go with durian.,I would go with apple.
p2_q46_a19,p2,fruit,durian,apple,q46,a19,如果必须选择，apple还是durian？,I would decide on durian.,I would decide on apple.
p2_q46_a20,p2,fruit,durian,apple,q46,a20,如果必须选择，apple还是durian？,I favor durian.,I favor apple.
p2_q47_a01,p2,fruit,durian,apple,q47,a01,哪个更适合你，durian还是apple？,I prefer durian.,I prefer apple.
p2_q47_a02,p2,fruit,durian,apple,q47,a02,哪个更适合你，durian还是apple？,I like durian more.,I like apple more.
p2_q47_a03,p2,fruit,durian,apple,q47,a03,哪个更适合你，durian还是apple？,I would choose durian.,I would choose apple.
p2_q47_a04,p2,fruit,durian,apple,q47,a04,哪个更适合你，durian还是apple？,My preference is durian.,My preference is apple.
p2_q47_a05,p2,fruit,durian,apple,q47,a05,哪个更适合你，durian还是apple？,durian appeals to me more.,apple appeals to me more.
p2_q47_a06,p2,fruit,durian,apple,q47,a06,哪个更适合你，durian还是apple？,I think durian is better for me.,I think apple is better for me.
p2_q47_a07,p2,fruit,durian,apple,q47,a07,哪个更适合你，durian还是apple？,I lean toward durian.,I lean toward apple.
p2_q47_a08,p2,fruit,durian,apple,q47,a08,哪个更适合你，durian还是apple？,I would rather have durian.,I would rather have apple.
p2_q47_a09,p2,fruit,durian,apple,q47,a09,哪个更适合你，durian还是apple？,durian suits me better.,apple suits me better.
p2_q47_a10,p2,fruit,durian,apple,q47,a10,哪个更适合你，durian还是apple？,I like durian better.,I like apple better.
p2_q47_a11,p2,fruit,durian,apple,q47,a11,哪个更适合你，durian还是apple？,"Personally, I prefer durian.","Personally, I prefer apple."
p2_q47_a12,p2,fruit,durian,apple,q47,a12,哪个更适合你，durian还是apple？,I would pick durian.,I would pick apple.
p2_q47_a13,p2,fruit,durian,apple,q47,a13,哪个更适合你，durian还是apple？,I find durian more appealing.,I find apple more appealing.
p2_q47_a14,p2,fruit,durian,apple,q47,a14,哪个更适合你，durian还是apple？,I choose durian.,I choose apple.
p2_q47_a15,p2,fruit,durian,apple,q47,a15,哪个更适合你，durian还是apple？,durian fits me better.,apple fits me better.
p2_q47_a16,p2,fruit,durian,apple,q47,a16,哪个更适合你，durian还是apple？,I like durian more overall.,I like apple more overall.
p2_q47_a17,p2,fruit,durian,apple,q47,a17,哪个更适合你，durian还是apple？,"If I must pick, it is durian.","If I must pick, it is apple."
p2_q47_a18,p2,fruit,durian,apple,q47,a18,哪个更适合你，durian还是apple？,I would go with durian.,I would go with apple.
p2_q47_a19,p2,fruit,durian,apple,q47,a19,哪个更适合你，durian还是apple？,I would decide on durian.,I would decide on apple.
p2_q47_a20,p2,fruit,durian,apple,q47,a20,哪个更适合你，durian还是apple？,I favor durian.,I favor apple.
p2_q48_a01,p2,fruit,durian,apple,q48,a01,哪个更适合你，apple还是durian？,I prefer durian.,I prefer apple.
p2_q48_a02,p2,fruit,durian,apple,q48,a02,哪个更适合你，apple还是durian？,I like durian more.,I like apple more.
p2_q48_a03,p2,fruit,durian,apple,q48,a03,哪个更适合你，apple还是durian？,I would choose durian.,I would choose apple.
p2_q48_a04,p2,fruit,durian,apple,q48,a04,哪个更适合你，apple还是durian？,My preference is durian.,My preference is apple.
p2_q48_a05,p2,fruit,durian,apple,q48,a05,哪个更适合你，apple还是durian？,durian appeals to me more.,apple appeals to me more.
p2_q48_a06,p2,fruit,durian,apple,q48,a06,哪个更适合你，apple还是durian？,I think durian is better for me.,I think apple is better for me.
p2_q48_a07,p2,fruit,durian,apple,q48,a07,哪个更适合你，apple还是durian？,I lean toward durian.,I lean toward apple.
p2_q48_a08,p2,fruit,durian,apple,q48,a08,哪个更适合你，apple还是durian？,I would rather have durian.,I would rather have apple.
p2_q48_a09,p2,fruit,durian,apple,q48,a09,哪个更适合你，apple还是durian？,durian suits me better.,apple suits me better.
p2_q48_a10,p2,fruit,durian,apple,q48,a10,哪个更适合你，apple还是durian？,I like durian better.,I like apple better.
p2_q48_a11,p2,fruit,durian,apple,q48,a11,哪个更适合你，apple还是durian？,"Personally, I prefer durian.","Personally, I prefer apple."
p2_q48_a12,p2,fruit,durian,apple,q48,a12,哪个更适合你，apple还是durian？,I would pick durian.,I would pick apple.
p2_q48_a13,p2,fruit,durian,apple,q48,a13,哪个更适合你，apple还是durian？,I find durian more appealing.,I find apple more appealing.
p2_q48_a14,p2,fruit,durian,apple,q48,a14,哪个更适合你，apple还是durian？,I choose durian.,I choose apple.
p2_q48_a15,p2,fruit,durian,apple,q48,a15,哪个更适合你，apple还是durian？,durian fits me better.,apple fits me better.
p2_q48_a16,p2,fruit,durian,apple,q48,a16,哪个更适合你，apple还是durian？,I like durian more overall.,I like apple more overall.
p2_q48_a17,p2,fruit,durian,apple,q48,a17,哪个更适合你，apple还是durian？,"If I must pick, it is durian.","If I must pick, it is apple."
p2_q48_a18,p2,fruit,durian,apple,q48,a18,哪个更适合你，apple还是durian？,I would go with durian.,I would go with apple.
p2_q48_a19,p2,fruit,durian,apple,q48,a19,哪个更适合你，apple还是durian？,I would decide on durian.,I would decide on apple.
p2_q48_a20,p2,fruit,durian,apple,q48,a20,哪个更适合你，apple还是durian？,I favor durian.,I favor apple.
p2_q49_a01,p2,fruit,durian,apple,q49,a01,哪个更吸引你，durian还是apple？,I prefer durian.,I prefer apple.
p2_q49_a02,p2,fruit,durian,apple,q49,a02,哪个更吸引你，durian还是apple？,I like durian more.,I like apple more.
p2_q49_a03,p2,fruit,durian,apple,q49,a03,哪个更吸引你，durian还是apple？,I would choose durian.,I would choose apple.
p2_q49_a04,p2,fruit,durian,apple,q49,a04,哪个更吸引你，durian还是apple？,My preference is durian.,My preference is apple.
p2_q49_a05,p2,fruit,durian,apple,q49,a05,哪个更吸引你，durian还是apple？,durian appeals to me more.,apple appeals to me more.
p2_q49_a06,p2,fruit,durian,apple,q49,a06,哪个更吸引你，durian还是apple？,I think durian is better for me.,I think apple is better for me.
p2_q49_a07,p2,fruit,durian,apple,q49,a07,哪个更吸引你，durian还是apple？,I lean toward durian.,I lean toward apple.
p2_q49_a08,p2,fruit,durian,apple,q49,a08,哪个更吸引你，durian还是apple？,I would rather have durian.,I would rather have apple.
p2_q49_a09,p2,fruit,durian,apple,q49,a09,哪个更吸引你，durian还是apple？,durian suits me better.,apple suits me better.
p2_q49_a10,p2,fruit,durian,apple,q49,a10,哪个更吸引你，durian还是apple？,I like durian better.,I like apple better.
p2_q49_a11,p2,fruit,durian,apple,q49,a11,哪个更吸引你，durian还是apple？,"Personally, I prefer durian.","Personally, I prefer apple."
p2_q49_a12,p2,fruit,durian,apple,q49,a12,哪个更吸引你，durian还是apple？,I would pick durian.,I would pick apple.
p2_q49_a13,p2,fruit,durian,apple,q49,a13,哪个更吸引你，durian还是apple？,I find durian more appealing.,I find apple more appealing.
p2_q49_a14,p2,fruit,durian,apple,q49,a14,哪个更吸引你，durian还是apple？,I choose durian.,I choose apple.
p2_q49_a15,p2,fruit,durian,apple,q49,a15,哪个更吸引你，durian还是apple？,durian fits me better.,apple fits me better.
p2_q49_a16,p2,fruit,durian,apple,q49,a16,哪个更吸引你，durian还是apple？,I like durian more overall.,I like apple more overall.
p2_q49_a17,p2,fruit,durian,apple,q49,a17,哪个更吸引你，durian还是apple？,"If I must pick, it is durian.","If I must pick, it is apple."
p2_q49_a18,p2,fruit,durian,apple,q49,a18,哪个更吸引你，durian还是apple？,I would go with durian.,I would go with apple.
p2_q49_a19,p2,fruit,durian,apple,q49,a19,哪个更吸引你，durian还是apple？,I would decide on durian.,I would decide on apple.
p2_q49_a20,p2,fruit,durian,apple,q49,a20,哪个更吸引你，durian还是apple？,I favor durian.,I favor apple.
p2_q50_a01,p2,fruit,durian,apple,q50,a01,哪个更吸引你，apple还是durian？,I prefer durian.,I prefer apple.
p2_q50_a02,p2,fruit,durian,apple,q50,a02,哪个更吸引你，apple还是durian？,I like durian more.,I like apple more.
